city_name,hotel_name,rating_category,hotel_rating,num_reviews,location,availability_status,link,currency,link_domain
Lira,Casa Pepa De Enrique,Superb,9.39,28,Lira,Available,https://www.booking.com/hotel/es/casa-pepa-de-enrique.en-gb.html,Pkr,Booking.Com
Wakayama,Wakayama Marina City Hotel,Very Good,8.38,397,Wakayama,Available,https://www.booking.com/hotel/jp/wakayama-marina-city-royal-pines.en-gb.html,Pkr,Booking.Com
Phuket,Chavez-Martin Hotel,Very Good,8.9,1638,698 Perry Common,Available,https://www.booking.com/hotel/c92a3f4f.html,Pkr,Booking.Com
Trieste,Casali Hostel,Very Good,8.58,1225,Trieste,Available,https://www.booking.com/hotel/it/casali-hostel.en-gb.html,Pkr,Booking.Com
Luang Prabang,Avani+ Luang Prabang Hotel,Superb,9.39,127,Luang Prabang,Available,https://www.booking.comhttps://www.booking.com/hotel/la/avani-luang-prabang.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCFHNlYXJjaF9sdWFuZyBwcmFiYW5nSDNYBGi1AYgBAZgBM7gBGcgBDNgBA-gBAfgBAYgCAagCAbgClKv4xwbAAgHSAiQyNzEzYjhjZS1jOWYyLTQ3ZTAtYWYzZS0xMzQ4ZjY0YmE0NjDYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=34&sr_order=popularity&srpvid=94d2588a8174025e&srepoch=1761482133&from=searchresults,Pkr,Booking.Com
Tajik Towns,"City Oasis Inn Townsville, Surestay Collection By Bw",Very Good,8.28,492,Townsville,Available,https://www.booking.com/hotel/au/city-oasis-inn.en-gb.html,Pkr,Booking.Com
Berlin,"Conner, Bender and Jones Hotel",Very Good,8.2,2251,7608 Nancy Summit Apt. 439,Available,https://www.booking.com/hotel/3a1b675b.html,Pkr,Booking.Com
Le Mans-Suburb,Ibis Budget Le Mans Centre,Good,7.37,195,Le Mans,Available,https://www.booking.com/hotel/fr/etap-le-mans-centre.en-gb.html,Pkr,Booking.Com
Belgrade,Jump Inn Hotel Belgrade,Superb,9.09,838,"Savski Venac, Belgrade",Available,https://www.booking.comhttps://www.booking.com/hotel/rs/jump-inn-belgrade.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9iZWxncmFkZUgzWARotQGIAQGYATO4ARnIAQzYAQPoAQH4AQGIAgGoAgG4AoGv9McGwAIB0gIkNzhjNzI2NDQtYzE3NC00MmE5LTk4MmItMDM5YjhiYjYxODky2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=70&sr_order=popularity&srpvid=b7058240966404b3&srepoch=1761417090&from=searchresults,Pkr,Booking.Com
Lulea,Quality Hotel Luleå,Good,7.77,1894,Luleå,Available,https://www.booking.com/hotel/se/quality-lulea.en-gb.html,Pkr,Booking.Com
Phuket,Cook PLC Hotel,Good,7.5,1453,60025 Rivera Mills Apt. 209,Available,https://www.booking.com/hotel/08e3d895.html,Pkr,Booking.Com
Puerto Vallarta-Suburb,La Casa Blanca,Fabulous,8.88,321,"Downtown Puerto Vallarta, Puerto Vallarta",Available,https://www.booking.com/hotel/mx/the-casa-blanca.en-gb.html,Pkr,Booking.Com
Split,Perimar Luxury Apartments And Rooms Split Center,Superb,9.29,622,"Split City Centre, Split",Available,https://www.booking.comhttps://www.booking.com/hotel/hr/apartment-perimar.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9zcGxpdEgzWARotQGIAQGYATO4AQfIAQ3YAQPoAQH4AQGIAgGoAgG4AqKt9McGwAIB0gIkZTg1NjA5OTQtYTA1YS00YjhjLWE4NjYtZjgzZTJiOTE1ZjJk2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=138&sr_order=popularity&srpvid=4f7081d175820511&srepoch=1761416867&from=searchresults,Pkr,Booking.Com
Guadalajara (Spain),Apartamento Turistico La Caã±Ada,Very Good,8.18,52,Guadalajara,Available,https://www.booking.com/hotel/es/la-canada-guadalajara.en-gb.html,Pkr,Booking.Com
Rome,"Carter, Molina and Woodward Hotel",Very Good,8.7,3221,092 Jackson Ferry,Unavailable,https://www.booking.com/hotel/795cc34f.html,Pkr,Booking.Com
Limassol,Crowne Plaza Limassol By Ihg,Fabulous,8.78,777,Limassol,Available,https://www.booking.comhttps://www.booking.com/hotel/cy/crowne-plaza-limassol.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9saW1hc3NvbEgzWARotQGIAQGYATO4AQfIAQ3YAQPoAQH4AQGIAgGoAgG4As6v9McGwAIB0gIkOGQ4NjM5NjAtNWMyNS00MDEyLTk3NmItODQyY2U5YWJlYTZm2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=31&sr_order=popularity&srpvid=947b8267d106003c&srepoch=1761417167&from=searchresults,Pkr,Booking.Com
Udaipur,"Aurika, Udaipur - Luxury By Lemon Tree Hotels",Fabulous,8.88,370,Udaipur,Available,https://www.booking.comhttps://www.booking.com/hotel/in/aurika-udaipur-udaipur.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDnNlYXJjaF91ZGFpcHVySDNYBGi1AYgBAZgBM7gBGcgBDNgBA-gBAfgBAYgCAagCAbgCjLj0xwbAAgHSAiQxMWE3NDAxNC03ZGVkLTRmNWMtYmVkNC1iNjg2ZjRhZDY4MjPYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=31&sr_order=popularity&srpvid=dffe8486c4c30301&srepoch=1761418253&from=searchresults,Pkr,Booking.Com
Poitiers,"Evasion Urbaine, 1 Ou 2 Villas, 4 À 8 Chambres",Good,7.97,18,Poitiers,Available,https://www.booking.com/hotel/fr/spacieuse-maison-avec-ses-4-suites-privatives.en-gb.html,Pkr,Booking.Com
Phuket,Walker Ltd Hotel,Very Good,8.7,2982,02905 Craig Prairie Apt. 041,Available,https://www.booking.com/hotel/9597e0ad.html,Pkr,Booking.Com
Cremona,Cremona Inn Aparthotel,Superb,9.49,87,Cremona,Available,https://www.booking.com/hotel/it/cremona-inn-aparthotel.en-gb.html,Pkr,Booking.Com
Kigali,Four Points By Sheraton Kigali,Very Good,8.58,525,Kigali,Available,https://www.booking.com/hotel/rw/four-points-by-sheraton-kigali.en-gb.html,Pkr,Booking.Com
Drobeta-Turnu Severin,Villa Ovidiu,Exceptional,9.59,115,Drobeta-Turnu Severin,Available,https://www.booking.com/hotel/ro/villa-ovidiu-drobeta-turnu-severin.en-gb.html,Pkr,Booking.Com
Barcelona,Yates-Higgins Hotel,Excellent,9.1,1966,43540 Cheryl Curve Suite 203,Unavailable,https://www.booking.com/hotel/19f4e899.html,Pkr,Booking.Com
Varese,Al Borducan Boutique Hotel,Fabulous,8.98,915,Varese,Available,https://www.booking.com/hotel/it/al-borudcan.en-gb.html,Pkr,Booking.Com
Chiang Rai,Huan Kawin Est.58 Lanna Home & Collection,Fabulous,8.78,538,Chiang Rai,Available,https://www.booking.com/hotel/th/huan-kawin-hostel-amp-bistro.en-gb.html,Pkr,Booking.Com
Santo Domingo,Sheraton Santo Domingo,Very Good,8.38,319,"Gascue, Santo Domingo (Malecon Area)",Available,https://www.booking.comhttps://www.booking.com/hotel/do/hoteles-nacionales-magna-365.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCFHNlYXJjaF9zYW50byBkb21pbmdvSDNYBGi1AYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCzbv0xwbAAgHSAiQwZmVlYTkxYy1mZGIxLTQ3OWMtODNmNS1mYjdiYWRhOTQ3OTPYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=30&sr_order=popularity&srpvid=4f248566bdf00316&srepoch=1761418702&from=searchresults,Pkr,Booking.Com
Phuket,Bates-Jimenez Hotel,Very Good,8.1,2631,9635 Chelsea Springs Apt. 945,Unavailable,https://www.booking.com/hotel/0b6a2c54.html,Pkr,Booking.Com
Porto-Novo,El Paraiso (Porto Cristo),Superb,9.09,2,Porto Cristo,Available,https://www.booking.com/hotel/es/el-paraiso-porto-cristo.en-gb.html,Pkr,Booking.Com
Campina Grande,Flats Campina Grande - Bsh Flats - Melhor Custo Benefício,Exceptional,9.59,28,Campina Grande,Available,https://www.booking.com/hotel/br/bsh-flats-melhor-custo-beneficio.en-gb.html,Pkr,Booking.Com
Sosnowiec,Konopnickiej 88 Cosy Apartment,Exceptional,9.69,194,Sosnowiec,Available,https://www.booking.com/hotel/pl/konopnickiej-88-cosy-apartments.en-gb.html,Pkr,Booking.Com
Brussels,Mahoney LLC Hotel,Good,7.4,2661,316 Jimenez Mission,Available,https://www.booking.com/hotel/2264f830.html,Pkr,Booking.Com
Chartres,Ibis Budget Chartres,Good,7.47,1337,Chartres,Available,https://www.booking.com/hotel/fr/ibis-budget-chartres-chartres.en-gb.html,Pkr,Booking.Com
Sano,Przystanek Sanok Apartament W Ścisłym Centrum,Superb,9.49,93,Sanok,Available,https://www.booking.com/hotel/pl/przystanek-sanok-apartament-w-scislym-centrum.en-gb.html,Pkr,Booking.Com
Kobe,Comfort Hotel Era Kobe Sannomiya,Very Good,8.48,1659,"Chuo Ward, Kobe (Sannomiya)",Available,https://www.booking.com/hotel/jp/comfort-kobe-sannomiya.en-gb.html,Pkr,Booking.Com
Dublin,Clark-Rice Hotel,Average,6.6,1300,76257 Morris Fords Apt. 030,Unavailable,https://www.booking.com/hotel/ce0f1cba.html,Pkr,Booking.Com
Druskininkai,Upa Medical Spa,Fabulous,8.88,803,Druskininkai,Available,https://www.booking.com/hotel/lt/reabilitacijos-centras-upa.en-gb.html,Pkr,Booking.Com
Glenelg,Pier 108 Glenelg,Fabulous,8.78,158,"Glenelg, Glenelg",Available,https://www.booking.com/hotel/au/pier-108-glenelg.en-gb.html,Pkr,Booking.Com
Szczecin-Suburb,Moxy Szczecin City,Superb,9.09,5785,"Srodmiescie, Szczecin",Available,https://www.booking.com/hotel/pl/moxy-szczecin-city.en-gb.html,Pkr,Booking.Com
Barcelona,"Bradshaw, Hodges and Hernandez Hotel",Very Good,8.2,3877,4260 Miller Park Apt. 952,Available,https://www.booking.com/hotel/cf50874f.html,Pkr,Booking.Com
Remscheid,3-2-1Meins Mã¼Ngstener Brã¼Cke,Exceptional,9.59,10,Remscheid,Available,https://www.booking.com/hotel/de/3-2-1meins-mungstener-brucke.en-gb.html,Pkr,Booking.Com
Skopje,180° View Apartment In Diamond Building Skopje,Superb,9.19,76,Skopje,Available,https://www.booking.comhttps://www.booking.com/hotel/mk/180deg-view-apartment-in-diamond-building-skopje.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9za29wamVIM1gEaLUBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKqr_THBsACAdICJGRmN2U4ZDRjLTIxYTAtNDc0Yi1iODdiLTQyYjUxYzc1ODU2Y9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=138&sr_order=popularity&srpvid=89eb825526930001&srepoch=1761417131&from=searchresults,Pkr,Booking.Com
Cairns,Pacific Hotel Cairns,Very Good,8.08,2381,Cairns,Available,https://www.booking.com/hotel/au/pacific-international-cairns.en-gb.html,Pkr,Booking.Com
Amsterdam,"Romero, Anderson and White Hotel",Good,7.8,2932,5266 Levy Glen Suite 746,Available,https://www.booking.com/hotel/a974f985.html,Pkr,Booking.Com
Cairo,Lotus Al-Tahrir Hotel,Fabulous,8.68,551,"Downtown Cairo, Cairo",Available,https://www.booking.com/hotel/eg/lotus-altahrir.en-gb.html,Pkr,Booking.Com
Petrópolis,Hotel Reggia Catarina,Superb,9.39,380,"Old Town, Petrópolis (Old Town)",Available,https://www.booking.com/hotel/br/villa-catarina.en-gb.html,Pkr,Booking.Com
Varanasi,Hotel Shivsudhaa,Very Good,8.38,17,Varanasi,Available,https://www.booking.comhttps://www.booking.com/hotel/in/shiv-sudhaa-paying-guest-house.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF92YXJhbmFzaUgzWARotQGIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aq249McGwAIB0gIkYTA5MTQ1MzItM2EwMi00OGNjLWE4OWQtNmEyNzVjNmVkY2Jj2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=33&sr_order=popularity&srpvid=95ff8496ccdc01fe&srepoch=1761418286&from=searchresults,Pkr,Booking.Com
Berlin,Morrison-Fuller Hotel,Good,7.4,701,662 Haas Ridge Suite 559,Unavailable,https://www.booking.com/hotel/3c0d0560.html,Pkr,Booking.Com
Blagoevgrad,Стаи За Гости Десита,Superb,9.39,438,Blagoevgrad,Available,https://www.booking.com/hotel/bg/khotel-desita.en-gb.html,Pkr,Booking.Com
Tallinn-Suburb,Metropol Spa Hotel,Fabulous,8.78,4294,"Tallinn City-Centre, Tallinn",Available,https://www.booking.com/hotel/ee/metropol-spa.en-gb.html,Pkr,Booking.Com
Mérida (Spain),Apartamentos Suites Capitolio,Superb,9.19,633,Merida,Available,https://www.booking.com/hotel/es/apartamentos-suites-capitolio.en-gb.html,Pkr,Booking.Com
Brussels,"Taylor, Dyer and Ellis Hotel",Excellent,9,1625,016 Kim Rue,Available,https://www.booking.com/hotel/6a2ff97c.html,Pkr,Booking.Com
Port Alfred,Panorama Guest House,Superb,9.39,321,Port Alfred,Available,https://www.booking.com/hotel/za/panorama-guest-house-port-alfred.en-gb.html,Pkr,Booking.Com
Lira,"Apartamento Con Vistas Al Mar, Playa De Carnota!",Good,7.87,22,Carnota,Available,https://www.booking.com/hotel/es/apartamento-con-vistas-al-mar-playa-de-carnota.en-gb.html,Pkr,Booking.Com
Kemi,Koivuharju,Superb,9.29,72,Kemi,Available,https://www.booking.com/hotel/fi/koivuharju.en-gb.html,Pkr,Booking.Com
Amsterdam,Gibson Inc Hotel,Excellent,9.2,1063,187 Dakota Canyon,Available,https://www.booking.com/hotel/278bbf5b.html,Pkr,Booking.Com
Hilo,Hilo Apartment With Lanai - 2 Mi To Beaches!,Very Good,8.28,15,Hilo,Available,https://www.booking.com/hotel/us/hilo-apartment-with-lanai-2-mi-to-beaches.en-gb.html,Pkr,Booking.Com
Hobart,Mövenpick Hotel Hobart,Fabulous,8.78,1853,"Hobart CBD, Hobart",Available,https://www.booking.com/hotel/au/movenpick-hobart.en-gb.html,Pkr,Booking.Com
Brussels,"Petty, Camacho and Johnson Hotel",Average,6.2,1763,950 Nathan Island,Unavailable,https://www.booking.com/hotel/dd6bcbb9.html,Pkr,Booking.Com
Vila Real,Apartamentos Avenida Premium,Fabulous,8.68,236,Vila Real,Available,https://www.booking.com/hotel/pt/apartamentos-avenida-premium.en-gb.html,Pkr,Booking.Com
Kocaeli,Dedeman Kartepe Kocaeli,Very Good,8.08,172,Kocaeli,Available,https://www.booking.com/hotel/tr/bureau-kartepe.en-gb.html,Pkr,Booking.Com
Aberdeen,Aberdeen Serviced Apartments - Bloomfield,Fabulous,8.88,546,Aberdeen,Available,https://www.booking.com/hotel/gb/aberdeen-serviced-apartments.en-gb.html,Pkr,Booking.Com
Berlin,Russell-Calderon Hotel,Poor,5.6,2172,2720 Martinez Prairie Apt. 134,Unavailable,https://www.booking.com/hotel/c6c8e580.html,Pkr,Booking.Com
Salzburg,Theater Hotel Salzburg,Very Good,8.28,2261,Salzburg,Available,https://www.booking.comhttps://www.booking.com/hotel/at/goldenes-theaterhotel-salzburg.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9zYWx6YnVyZ0gzWARotQGIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Au2p9McGwAIB0gIkYTY4NjFhYWItOTdkYS00ZGE4LTlmMmMtZTljYjhjMGFjMjI42AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=79&sr_order=popularity&srpvid=5d1580f6a039006d&srepoch=1761416430&from=searchresults,Pkr,Booking.Com
Hamar,Fokhol Gård Gjestehus,Good,7.67,301,Stange,Available,https://www.booking.com/hotel/no/fokhol-gard.en-gb.html,Pkr,Booking.Com
Iquique,Gran Cavancha Suite,Very Good,8.48,894,Iquique,Available,https://www.booking.com/hotel/cl/spark.en-gb.html,Pkr,Booking.Com
Barcelona,Campbell-Mills Hotel,Good,7.3,1193,54601 Munoz Brooks,Available,https://www.booking.com/hotel/41b717c4.html,Pkr,Booking.Com
Helmond,Avellano,Fabulous,8.78,461,Helmond,Available,https://www.booking.com/hotel/nl/avellano.en-gb.html,Pkr,Booking.Com
Gyumri,21 Rooms Hotel,Superb,9.09,229,Gyumri,Available,https://www.booking.com/hotel/am/21-rooms.en-gb.html,Pkr,Booking.Com
St Helier,Havelock Guesthouse,Very Good,8.38,204,Saint Helier Jersey,Available,https://www.booking.com/hotel/gb/havelock-guesthouse.en-gb.html,Pkr,Booking.Com
Amsterdam,"Garcia, Parker and Day Hotel",Excellent,9.4,2400,88608 Woods Islands Apt. 457,Unavailable,https://www.booking.com/hotel/4a9d605b.html,Pkr,Booking.Com
Porto Velho,Yves Hotel,Good,7.17,413,Porto Velho,Available,https://www.booking.com/hotel/br/yves.en-gb.html,Pkr,Booking.Com
Fort William,The Caledonian Hotel,Good,7.07,4388,Fort William,Available,https://www.booking.com/hotel/gb/the-caledonian-fort-william.en-gb.html,Pkr,Booking.Com
Goteborg-Suburb,Scandic Gã¶Teborg Central,Very Good,8.38,8577,"Centrum, Gothenburg",Available,https://www.booking.com/hotel/se/scandic-goteborg-central.en-gb.html,Pkr,Booking.Com
Berlin,"Campos, Harris and Thompson Hotel",Good,7.2,1294,97722 Sheila Point Suite 919,Available,https://www.booking.com/hotel/1bce7723.html,Pkr,Booking.Com
Korce,Vila Ebel Hotel Pool & Spa,Exceptional,9.69,456,Korçë,Available,https://www.booking.com/hotel/al/vila-ebel.en-gb.html,Pkr,Booking.Com
North Bay,Cove Studios,Good,7.97,242,Byron Bay,Available,https://www.booking.com/hotel/au/byron-cove-beach-house.en-gb.html,Pkr,Booking.Com
Tartu-Suburb,ÃÃ Street Premium Apartment With Terrace,Exceptional,9.69,252,Tartu,Available,https://www.booking.com/hotel/ee/oo-street-premium-apartment-with-terrace.en-gb.html,Pkr,Booking.Com
Amsterdam,"Barton, Lopez and Johnson Hotel",Excellent,9.2,1320,329 Michelle Groves Suite 207,Available,https://www.booking.com/hotel/f873695c.html,Pkr,Booking.Com
Pola,Bursztynowa,Superb,9.29,206,Łuków,Available,https://www.booking.com/hotel/pl/bursztynowa-lukow1.en-gb.html,Pkr,Booking.Com
Belgrade,Hotel Centar No.1,Fabulous,8.98,2134,"Stari Grad, Belgrade",Available,https://www.booking.comhttps://www.booking.com/hotel/rs/centar-no1.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9iZWxncmFkZUgzWARotQGIAQGYATO4AQfIAQ3YAQPoAQH4AQGIAgGoAgG4Aoav9McGwAIB0gIkODc4MmYyNjYtZGVlYy00ZjNkLWJhYzAtYWU4ZjIzOTliNzky2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=81&sr_order=popularity&srpvid=86ed82439a520267&srepoch=1761417095&from=searchresults,Pkr,Booking.Com
Trondheim-Suburb,Koselig Studioleilighet I Sentrum,Superb,9.19,42,"Trondheim City Centre, Trondheim",Available,https://www.booking.com/hotel/no/koselig-studioleilighet-i-sentrum.en-gb.html,Pkr,Booking.Com
Brussels,"Norman, Giles and Ruiz Hotel",Excellent,9.1,408,43477 James Union,Available,https://www.booking.com/hotel/9f18bf7d.html,Pkr,Booking.Com
Cesky Krumlov,Pension Amadeus & Apartments,Fabulous,8.98,972,Český Krumlov,Available,https://www.booking.com/hotel/cz/pension-amadeus.en-gb.html,Pkr,Booking.Com
Kerkyra,Lotus Corfu Deluxe Apartment,Exceptional,9.59,35,Corfu Town,Available,https://www.booking.com/hotel/gr/lotus-corfu-deluxe-apartment.en-gb.html,Pkr,Booking.Com
Parthenay,L'Appartement De Julien,Superb,9.29,4,Parthenay,Available,https://www.booking.com/hotel/fr/appartement-de-julien.en-gb.html,Pkr,Booking.Com
Amsterdam,Johnson LLC Hotel,Poor,5.3,85,616 Jennifer Summit,Available,https://www.booking.com/hotel/bde1d12f.html,Pkr,Booking.Com
Pola,Aparthotel Stara PrzäDzalnia,Very Good,8.58,1947,Å»yrardÃ³w,Available,https://www.booking.com/hotel/pl/aparthotel-stara-przedzalnia-zyradow.en-gb.html,Pkr,Booking.Com
Joao Pessoa,Way Bossa João Pessoa By Carpediem,Fabulous,8.88,359,João Pessoa,Available,https://www.booking.com/hotel/br/condominio-way-bossa-by-carpediem.en-gb.html,Pkr,Booking.Com
Dar Es Salaam,Ramada Resort By Wyndham Dar Es Salaam,Very Good,8.08,272,"Kunduchi, Dar es Salaam",Available,https://www.booking.comhttps://www.booking.com/hotel/tz/ramada-resort-dar-es-salaam.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCFHNlYXJjaF9kYXIgZXMgc2FsYWFtSDNYBGi1AYgBAZgBM7gBB8gBDdgBA-gBAfgBAYgCAagCAbgC4LH0xwbAAgHSAiQ0NTAyMTYzOC0zOTg1LTQyZmYtODcwZi1hNTViMDdiMWI5MzHYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=116&sr_order=popularity&srpvid=7f1882f0dfc00267&srepoch=1761417441&from=searchresults,Pkr,Booking.Com
Rome,Jenkins LLC Hotel,Very Good,8.1,2655,423 Larry Neck Suite 959,Available,https://www.booking.com/hotel/2947a351.html,Pkr,Booking.Com
Vrnjačka Banja,Godimento VrnjaäKa Banja,Exceptional,9.79,15,VrnjaÄka Banja,Available,https://www.booking.com/hotel/rs/apartman-godimento-vrnjacka-banja.en-gb.html,Pkr,Booking.Com
Sigulda,City Center Kaä·Is B&B,Fabulous,8.98,1007,Sigulda,Available,https://www.booking.com/hotel/lv/kaku-maja.en-gb.html,Pkr,Booking.Com
Playa Del Carmen-Suburb,The Gallery Condos Playa De Carmen,Superb,9.19,961,"Centro, Playa del Carmen",Available,https://www.booking.com/hotel/mx/fifth-avenue-spot-loft.en-gb.html,Pkr,Booking.Com
Barcelona,"Horne, Williams and Vega Hotel",Average,6.2,530,2691 Diaz Mountains Suite 286,Available,https://www.booking.com/hotel/c7ec1a68.html,Pkr,Booking.Com
Lucerne,Hitrental Chapel Bridge Apartments,Very Good,8.58,1333,"Old Town, Luzern",Available,https://www.booking.comhttps://www.booking.com/hotel/ch/hitrental-chapel-bridge-apartments.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDnNlYXJjaF9sdWNlcm5lSDNYBGi1AYgBAZgBM7gBB8gBDdgBA-gBAfgBAYgCAagCAbgCsan0xwbAAgHSAiRhOTE3YTYwNS03MDA0LTQyYzMtYmJjMi05ZjFiMjQ0ZDdlZmTYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=79&sr_order=popularity&srpvid=dc5780d8440100e3&srepoch=1761416370&from=searchresults,Pkr,Booking.Com
Rodez,Hã´Tel Tour Maje,Very Good,8.38,204,Rodez,Available,https://www.booking.com/hotel/fr/inter-de-la-tour-maje.en-gb.html,Pkr,Booking.Com
Changchun,Holiday Inn Express Changchun Jingyue By Ihg,Very Good,8.08,3,Changchun,Available,https://www.booking.com/hotel/cn/holiday-inn-express-changchun-jingyue-an-ihg.en-gb.html,Pkr,Booking.Com
Brussels,Bright Ltd Hotel,Good,7.8,1896,437 Mark Prairie,Available,https://www.booking.com/hotel/f66d6c54.html,Pkr,Booking.Com
Setubal,"Hotel Casa Palmela - Small Luxury Hotels Of The World, Hotel & Villas",Superb,9.09,587,SetÃºbal,Available,https://www.booking.com/hotel/pt/casa-palmela.en-gb.html,Pkr,Booking.Com
Skopje-Suburb,Skopje Sky Apartments & Floor 33Th 28Th & 25Th & 19Th & 13Th 12Th With Pool & Spa & Fitness & Parking Included In Price,Exceptional,9.79,552,Skopje,Available,https://www.booking.com/hotel/mk/skopje-sky-city-19th-floor-apartments-with-pool-amp-fitness-included-in-price.en-gb.html,Pkr,Booking.Com
Lisbon-Suburb,Glam 2 Bedroom In Massamã¡,Very Good,8.08,12,MassamÃ¡,Available,https://www.booking.com/hotel/pt/glam-2-bedroom-in-massama.en-gb.html,Pkr,Booking.Com
Amsterdam,"Diaz, Parker and Banks Hotel",Poor,5.8,2271,6212 Boyd Prairie,Available,https://www.booking.com/hotel/4f4f8deb.html,Pkr,Booking.Com
